country,country.code,year,economic.group,sdg381_rmnch,sdg381_rmnch_average,health.worker,sdi,total.aid.for.health_rmnch,total.aid.for.health.volatility_rmnch,total.health.spending,government.health.spending,prepaid.private.health.spending,out.of.pocket.health.spending,total.aid.for.health,the_total,ghes_total,ppp_total,oop_total,dah_total,ghes_per_the,ppp_per_the,oop_per_the,dah_per_the,total.aid.for.health.volatility,total.aid,total.aid.volatility,gini.index,people.at.poverty,gdp.per.capita,gdp,vae,pve,gee,rqe,rle,cce,institutional.index,income.group_wb,region_un,country.id_gbd
Malawi,MWI,2014,Quintile 1 (poorest),70.98546600341797,74.7861099243164,29.276,0.35,2.5564779522420493,0.473072984781258,10.204507282287828,2.420034175912547,0.4836100368732878,1.0424504523729852,6.258412617129008,632641,150033,29982,64628,387998,23.7,4.7,10.2,61.3,0.6528383785385442,17.003130150398203,NA,NA,NA,376.24,6199.623191,-0.06420668959617615,0.0810932070016861,-0.6598772406578064,-0.8196367025375366,-0.28872132301330566,-0.7612261772155762,-0.4521826470398747,Low income,Sub-Saharan Africa,182
Malawi,MWI,2014,Quintile 2,74.5014877319336,74.7861099243164,29.276,0.35,2.5564779522420493,0.473072984781258,10.204507282287828,2.420034175912547,0.4836100368732878,1.0424504523729852,6.258412617129008,632641,150033,29982,64628,387998,23.7,4.7,10.2,61.3,0.6528383785385442,17.003130150398203,NA,NA,NA,376.24,6199.623191,-0.06420668959617615,0.0810932070016861,-0.6598772406578064,-0.8196367025375366,-0.28872132301330566,-0.7612261772155762,-0.4521826470398747,Low income,Sub-Saharan Africa,182
Malawi,MWI,2014,Quintile 3,75.43974304199219,74.7861099243164,29.276,0.35,2.5564779522420493,0.473072984781258,10.204507282287828,2.420034175912547,0.4836100368732878,1.0424504523729852,6.258412617129008,632641,150033,29982,64628,387998,23.7,4.7,10.2,61.3,0.6528383785385442,17.003130150398203,NA,NA,NA,376.24,6199.623191,-0.06420668959617615,0.0810932070016861,-0.6598772406578064,-0.8196367025375366,-0.28872132301330566,-0.7612261772155762,-0.4521826470398747,Low income,Sub-Saharan Africa,182
Malawi,MWI,2014,Quintile 4,75.59821319580078,74.7861099243164,29.276,0.35,2.5564779522420493,0.473072984781258,10.204507282287828,2.420034175912547,0.4836100368732878,1.0424504523729852,6.258412617129008,632641,150033,29982,64628,387998,23.7,4.7,10.2,61.3,0.6528383785385442,17.003130150398203,NA,NA,NA,376.24,6199.623191,-0.06420668959617615,0.0810932070016861,-0.6598772406578064,-0.8196367025375366,-0.28872132301330566,-0.7612261772155762,-0.4521826470398747,Low income,Sub-Saharan Africa,182
Malawi,MWI,2014,Quintile 5 (richest),78.98389434814453,74.7861099243164,29.276,0.35,2.5564779522420493,0.473072984781258,10.204507282287828,2.420034175912547,0.4836100368732878,1.0424504523729852,6.258412617129008,632641,150033,29982,64628,387998,23.7,4.7,10.2,61.3,0.6528383785385442,17.003130150398203,NA,NA,NA,376.24,6199.623191,-0.06420668959617615,0.0810932070016861,-0.6598772406578064,-0.8196367025375366,-0.28872132301330566,-0.7612261772155762,-0.4521826470398747,Low income,Sub-Saharan Africa,182
Malawi,MWI,2015,Quintile 1 (poorest),75.075439453125,76.97966766357422,30.268,0.358,2.355342720472082,0.4667820583387623,10.818907807410156,2.761244758536529,0.6103828977828702,1.2091703876980369,6.238094072719015,689512,175980,38901,77063,397567,25.5,5.6000000000000005,11.2,57.7,0.7028940313787361,19.547598207934954,NA,NA,NA,376.25,6373.212641,-0.0041323727928102,0.03189614415168762,-0.7123426795005798,-0.8449422717094421,-0.3162008225917816,-0.7731654644012451,-0.4719038732970074,Low income,Sub-Saharan Africa,182
Malawi,MWI,2015,Quintile 2,76.35979461669922,76.97966766357422,30.268,0.358,2.355342720472082,0.4667820583387623,10.818907807410156,2.761244758536529,0.6103828977828702,1.2091703876980369,6.238094072719015,689512,175980,38901,77063,397567,25.5,5.6000000000000005,11.2,57.7,0.7028940313787361,19.547598207934954,NA,NA,NA,376.25,6373.212641,-0.0041323727928102,0.03189614415168762,-0.7123426795005798,-0.8449422717094421,-0.3162008225917816,-0.7731654644012451,-0.4719038732970074,Low income,Sub-Saharan Africa,182
Malawi,MWI,2015,Quintile 3,76.7016372680664,76.97966766357422,30.268,0.358,2.355342720472082,0.4667820583387623,10.818907807410156,2.761244758536529,0.6103828977828702,1.2091703876980369,6.238094072719015,689512,175980,38901,77063,397567,25.5,5.6000000000000005,11.2,57.7,0.7028940313787361,19.547598207934954,NA,NA,NA,376.25,6373.212641,-0.0041323727928102,0.03189614415168762,-0.7123426795005798,-0.8449422717094421,-0.3162008225917816,-0.7731654644012451,-0.4719038732970074,Low income,Sub-Saharan Africa,182
Malawi,MWI,2015,Quintile 4,78.57953643798828,76.97966766357422,30.268,0.358,2.355342720472082,0.4667820583387623,10.818907807410156,2.761244758536529,0.6103828977828702,1.2091703876980369,6.238094072719015,689512,175980,38901,77063,397567,25.5,5.6000000000000005,11.2,57.7,0.7028940313787361,19.547598207934954,NA,NA,NA,376.25,6373.212641,-0.0041323727928102,0.03189614415168762,-0.7123426795005798,-0.8449422717094421,-0.3162008225917816,-0.7731654644012451,-0.4719038732970074,Low income,Sub-Saharan Africa,182
Malawi,MWI,2015,Quintile 5 (richest),78.648590087890625,76.97966766357422,30.268,0.358,2.355342720472082,0.4667820583387623,10.818907807410156,2.761244758536529,0.6103828977828702,1.2091703876980369,6.238094072719015,689512,175980,38901,77063,397567,25.5,5.6000000000000005,11.2,57.7,0.7028940313787361,19.547598207934954,NA,NA,NA,376.25,6373.212641,-0.0041323727928102,0.03189614415168762,-0.7123426795005798,-0.8449422717094421,-0.3162008225917816,-0.7731654644012451,-0.4719038732970074,Low income,Sub-Saharan Africa,182
Malawi,MWI,2020,Quintile 1 (poorest),73.48836517333984,76.15901947021484,NA,NA,1.9569836517149628,0.4479205998620203,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,21.55397856927042,NA,NA,NA,388.98,7537.26276,0.01036702562123537,-0.11164513975381853,-0.7972475290298462,-0.7695180773735046,-0.26920783519744873,-0.3712199926376343,-0.4106383590725613,Low income,Sub-Saharan Africa,182
Malawi,MWI,2020,Quintile 2,77.21894073486328,76.15901947021484,NA,NA,1.9569836517149628,0.4479205998620203,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,21.55397856927042,NA,NA,NA,388.98,7537.26276,0.01036702562123537,-0.11164513975381853,-0.7972475290298462,-0.7695180773735046,-0.26920783519744873,-0.3712199926376343,-0.4106383590725613,Low income,Sub-Saharan Africa,182
Malawi,MWI,2020,Quintile 3,76.42620849609375,76.15901947021484,NA,NA,1.9569836517149628,0.4479205998620203,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,21.55397856927042,NA,NA,NA,388.98,7537.26276,0.01036702562123537,-0.11164513975381853,-0.7972475290298462,-0.7695180773735046,-0.26920783519744873,-0.3712199926376343,-0.4106383590725613,Low income,Sub-Saharan Africa,182
Malawi,MWI,2020,Quintile 4,76.922821044921875,76.15901947021484,NA,NA,1.9569836517149628,0.4479205998620203,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,21.55397856927042,NA,NA,NA,388.98,7537.26276,0.01036702562123537,-0.11164513975381853,-0.7972475290298462,-0.7695180773735046,-0.26920783519744873,-0.3712199926376343,-0.4106383590725613,Low income,Sub-Saharan Africa,182
Malawi,MWI,2020,Quintile 5 (richest),78.05962371826172,76.15901947021484,NA,NA,1.9569836517149628,0.4479205998620203,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,21.55397856927042,NA,NA,NA,388.98,7537.26276,0.01036702562123537,-0.11164513975381853,-0.7972475290298462,-0.7695180773735046,-0.26920783519744873,-0.3712199926376343,-0.4106383590725613,Low income,Sub-Saharan Africa,182
Mali,MLI,1996,Quintile 1 (poorest),13.804978370666504,29.28858757019043,14.726,0.147,0.04911390500103062,NA,7.376584912400917,1.4319749131366384,0.13826135349708735,5.2351996179586955,0.5711490278084969,387499,75223,7263,275010,30003,19.5,1.9,70.8,7.8,NA,13.62149407887111,4.5467956539616035,NA,NA,518.47,5253.094821,0.01214276161044836,0.3651604354381562,-0.998445451259613,-0.5258044004440308,-0.29691082239151,-0.7825617790222168,-0.40783175005940053,Low income,Sub-Saharan Africa,211
Mali,MLI,1996,Quintile 2,20.560941696166992,29.28858757019043,14.726,0.147,0.04911390500103062,NA,7.376584912400917,1.4319749131366384,0.13826135349708735,5.2351996179586955,0.5711490278084969,387499,75223,7263,275010,30003,19.5,1.9,70.8,7.8,NA,13.62149407887111,4.5467956539616035,NA,NA,518.47,5253.094821,0.01214276161044836,0.3651604354381562,-0.998445451259613,-0.5258044004440308,-0.29691082239151,-0.7825617790222168,-0.40783175005940053,Low income,Sub-Saharan Africa,211
Mali,MLI,1996,Quintile 3,24.8248348236084,29.28858757019043,14.726,0.147,0.04911390500103062,NA,7.376584912400917,1.4319749131366384,0.13826135349708735,5.2351996179586955,0.5711490278084969,387499,75223,7263,275010,30003,19.5,1.9,70.8,7.8,NA,13.62149407887111,4.5467956539616035,NA,NA,518.47,5253.094821,0.01214276161044836,0.3651604354381562,-0.998445451259613,-0.5258044004440308,-0.29691082239151,-0.7825617790222168,-0.40783175005940053,Low income,Sub-Saharan Africa,211
Mali,MLI,1996,Quintile 4,32.808895111083984,29.28858757019043,14.726,0.147,0.04911390500103062,NA,7.376584912400917,1.4319749131366384,0.13826135349708735,5.2351996179586955,0.5711490278084969,387499,75223,7263,275010,30003,19.5,1.9,70.8,7.8,NA,13.62149407887111,4.5467956539616035,NA,NA,518.47,5253.094821,0.01214276161044836,0.3651604354381562,-0.998445451259613,-0.5258044004440308,-0.29691082239151,-0.7825617790222168,-0.40783175005940053,Low income,Sub-Saharan Africa,211
Mali,MLI,1996,Quintile 5 (richest),55.25141525268555,29.28858757019043,14.726,0.147,0.04911390500103062,NA,7.376584912400917,1.4319749131366384,0.13826135349708735,5.2351996179586955,0.5711490278084969,387499,75223,7263,275010,30003,19.5,1.9,70.8,7.8,NA,13.62149407887111,4.5467956539616035,NA,NA,518.47,5253.094821,0.01214276161044836,0.3651604354381562,-0.998445451259613,-0.5258044004440308,-0.29691082239151,-0.7825617790222168,-0.40783175005940053,Low income,Sub-Saharan Africa,211
Mali,MLI,2001,Quintile 1 (poorest),18.537986755371097,29.330217361450195,15.843,0.168,0.4542780108920575,NA,6.072903909739753,1.366933864715445,0.1112633472009238,3.707854854436363,0.8868656941709386,438452,98690,8033,267700,64030,22.5,1.7999999999999998,61,14.6,NA,10.133233513282192,4.555764063467411,39.9,50.9,623.27,7219.807962,NA,NA,NA,NA,NA,NA,NA,Low income,Sub-Saharan Africa,211
Mali,MLI,2001,Quintile 2,19.582923889160156,29.330217361450195,15.843,0.168,0.4542780108920575,NA,6.072903909739753,1.366933864715445,0.1112633472009238,3.707854854436363,0.8868656941709386,438452,98690,8033,267700,64030,22.5,1.7999999999999998,61,14.6,NA,10.133233513282192,4.555764063467411,39.9,50.9,623.27,7219.807962,NA,NA,NA,NA,NA,NA,NA,Low income,Sub-Saharan Africa,211
Mali,MLI,2001,Quintile 3,20.25660514831543,29.330217361450195,15.843,0.168,0.4542780108920575,NA,6.072903909739753,1.366933864715445,0.1112633472009238,3.707854854436363,0.8868656941709386,438452,98690,8033,267700,64030,22.5,1.7999999999999998,61,14.6,NA,10.133233513282192,4.555764063467411,39.9,50.9,623.27,7219.807962,NA,NA,NA,NA,NA,NA,NA,Low income,Sub-Saharan Africa,211
Mali,MLI,2001,Quintile 4,32.82743453979492,29.330217361450195,15.843,0.168,0.4542780108920575,NA,6.072903909739753,1.366933864715445,0.1112633472009238,3.707854854436363,0.8868656941709386,438452,98690,8033,267700,64030,22.5,1.7999999999999998,61,14.6,NA,10.133233513282192,4.555764063467411,39.9,50.9,623.27,7219.807962,NA,NA,NA,NA,NA,NA,NA,Low income,Sub-Saharan Africa,211
Mali,MLI,2001,Quintile 5 (richest),57.5031623840332,29.330217361450195,15.843,0.168,0.4542780108920575,NA,6.072903909739753,1.366933864715445,0.1112633472009238,3.707854854436363,0.8868656941709386,438452,98690,8033,267700,64030,22.5,1.7999999999999998,61,14.6,NA,10.133233513282192,4.555764063467411,39.9,50.9,623.27,7219.807962,NA,NA,NA,NA,NA,NA,NA,Low income,Sub-Saharan Africa,211
Mali,MLI,2006,Quintile 1 (poorest),31.129634857177734,38.92765045166016,18.071,0.193,0.29171173698434,NA,6.504792323592107,1.4191064472473376,0.121737712173467,3.846044168565157,1.1179148669860497,598341,130536,11198,353777,102831,21.8,1.9,59.099999999999994,17.2,NA,37.10075820096363,4.571673161748466,38.9,41.7,675.19,9198.464305,0.2974090278148651,0.4141969084739685,-0.7658749222755432,-0.4587613046169281,-0.2874343991279602,-0.47920623421669006,-0.2363614898978486,Low income,Sub-Saharan Africa,211
Mali,MLI,2006,Quintile 2,32.52685546875,38.92765045166016,18.071,0.193,0.29171173698434,NA,6.504792323592107,1.4191064472473376,0.121737712173467,3.846044168565157,1.1179148669860497,598341,130536,11198,353777,102831,21.8,1.9,59.099999999999994,17.2,NA,37.10075820096363,4.571673161748466,38.9,41.7,675.19,9198.464305,0.2974090278148651,0.4141969084739685,-0.7658749222755432,-0.4587613046169281,-0.2874343991279602,-0.47920623421669006,-0.2363614898978486,Low income,Sub-Saharan Africa,211
Mali,MLI,2006,Quintile 3,33.559993743896484,38.92765045166016,18.071,0.193,0.29171173698434,NA,6.504792323592107,1.4191064472473376,0.121737712173467,3.846044168565157,1.1179148669860497,598341,130536,11198,353777,102831,21.8,1.9,59.099999999999994,17.2,NA,37.10075820096363,4.571673161748466,38.9,41.7,675.19,9198.464305,0.2974090278148651,0.4141969084739685,-0.7658749222755432,-0.4587613046169281,-0.2874343991279602,-0.47920623421669006,-0.2363614898978486,Low income,Sub-Saharan Africa,211
Mali,MLI,2006,Quintile 4,40.77610778808594,38.92765045166016,18.071,0.193,0.29171173698434,NA,6.504792323592107,1.4191064472473376,0.121737712173467,3.846044168565157,1.1179148669860497,598341,130536,11198,353777,102831,21.8,1.9,59.099999999999994,17.2,NA,37.10075820096363,4.571673161748466,38.9,41.7,675.19,9198.464305,0.2974090278148651,0.4141969084739685,-0.7658749222755432,-0.4587613046169281,-0.2874343991279602,-0.47920623421669006,-0.2363614898978486,Low income,Sub-Saharan Africa,211
Mali,MLI,2006,Quintile 5 (richest),56.02737045288086,38.92765045166016,18.071,0.193,0.29171173698434,NA,6.504792323592107,1.4191064472473376,0.121737712173467,3.846044168565157,1.1179148669860497,598341,130536,11198,353777,102831,21.8,1.9,59.099999999999994,17.2,NA,37.10075820096363,4.571673161748466,38.9,41.7,675.19,9198.464305,0.2974090278148651,0.4141969084739685,-0.7658749222755432,-0.4587613046169281,-0.2874343991279602,-0.47920623421669006,-0.2363614898978486,Low income,Sub-Saharan Africa,211
Mali,MLI,2009,Quintile 1 (poorest),26.502376556396484,40.01416015625,18.12,0.209,0.7348943499503483,NA,6.038994296801807,0.9428320572108136,0.11436239086805272,3.522065090503743,1.4597251921471883,631293,98560,11955,368183,152594,15.6,1.9,58.3,24.2,NA,10.54133305035974,4.653704576079854,33,41.1,695.39,10453.611462,0.06961476057767868,-0.07557762414216995,-0.802453339099884,-0.4086702764034271,-0.36310139298439026,-0.6808934211730957,-0.4050150814712508,Low income,Sub-Saharan Africa,211
Mali,MLI,2009,Quintile 2,32.97063064575195,40.01416015625,18.12,0.209,0.7348943499503483,NA,6.038994296801807,0.9428320572108136,0.11436239086805272,3.522065090503743,1.4597251921471883,631293,98560,11955,368183,152594,15.6,1.9,58.3,24.2,NA,10.54133305035974,4.653704576079854,33,41.1,695.39,10453.611462,0.06961476057767868,-0.07557762414216995,-0.802453339099884,-0.4086702764034271,-0.36310139298439026,-0.6808934211730957,-0.4050150814712508,Low income,Sub-Saharan Africa,211
Mali,MLI,2009,Quintile 3,34.76389694213867,40.01416015625,18.12,0.209,0.7348943499503483,NA,6.038994296801807,0.9428320572108136,0.11436239086805272,3.522065090503743,1.4597251921471883,631293,98560,11955,368183,152594,15.6,1.9,58.3,24.2,NA,10.54133305035974,4.653704576079854,33,41.1,695.39,10453.611462,0.06961476057767868,-0.07557762414216995,-0.802453339099884,-0.4086702764034271,-0.36310139298439026,-0.6808934211730957,-0.4050150814712508,Low income,Sub-Saharan Africa,211
Mali,MLI,2009,Quintile 4,47.04599380493164,40.01416015625,18.12,0.209,0.7348943499503483,NA,6.038994296801807,0.9428320572108136,0.11436239086805272,3.522065090503743,1.4597251921471883,631293,98560,11955,368183,152594,15.6,1.9,58.3,24.2,NA,10.54133305035974,4.653704576079854,33,41.1,695.39,10453.611462,0.06961476057767868,-0.07557762414216995,-0.802453339099884,-0.4086702764034271,-0.36310139298439026,-0.6808934211730957,-0.4050150814712508,Low income,Sub-Saharan Africa,211
Mali,MLI,2009,Quintile 5 (richest),60.59004592895508,40.01416015625,18.12,0.209,0.7348943499503483,NA,6.038994296801807,0.9428320572108136,0.11436239086805272,3.522065090503743,1.4597251921471883,631293,98560,11955,368183,152594,15.6,1.9,58.3,24.2,NA,10.54133305035974,4.653704576079854,33,41.1,695.39,10453.611462,0.06961476057767868,-0.07557762414216995,-0.802453339099884,-0.4086702764034271,-0.36310139298439026,-0.6808934211730957,-0.4050150814712508,Low income,Sub-Saharan Africa,211
Mali,MLI,2012,Quintile 1 (poorest),30.025959014892575,45.16239547729492,18.477,0.225,1.1716515176239235,NA,4.4973050844942986,0.6913524055090832,0.10079190332948212,2.0692026624089763,1.6359581132467569,506746,77900,11357,233153,184336,15.4,2.1999999999999997,46,36.4,NA,9.962574535664652,4.553049722683517,NA,NA,682.29,11267.770153,-0.4955301284790039,-2.0343286991119385,-0.9839048981666564,-0.4270464479923248,-0.6648887395858765,-0.8312121033668518,-0.9441588576700954,Low income,Sub-Saharan Africa,211
Mali,MLI,2012,Quintile 2,37.410057067871094,45.16239547729492,18.477,0.225,1.1716515176239235,NA,4.4973050844942986,0.6913524055090832,0.10079190332948212,2.0692026624089763,1.6359581132467569,506746,77900,11357,233153,184336,15.4,2.1999999999999997,46,36.4,NA,9.962574535664652,4.553049722683517,NA,NA,682.29,11267.770153,-0.4955301284790039,-2.0343286991119385,-0.9839048981666564,-0.4270464479923248,-0.6648887395858765,-0.8312121033668518,-0.9441588576700954,Low income,Sub-Saharan Africa,211
Mali,MLI,2012,Quintile 3,39.052696228027344,45.16239547729492,18.477,0.225,1.1716515176239235,NA,4.4973050844942986,0.6913524055090832,0.10079190332948212,2.0692026624089763,1.6359581132467569,506746,77900,11357,233153,184336,15.4,2.1999999999999997,46,36.4,NA,9.962574535664652,4.553049722683517,NA,NA,682.29,11267.770153,-0.4955301284790039,-2.0343286991119385,-0.9839048981666564,-0.4270464479923248,-0.6648887395858765,-0.8312121033668518,-0.9441588576700954,Low income,Sub-Saharan Africa,211
Mali,MLI,2012,Quintile 4,54.28672409057617,45.16239547729492,18.477,0.225,1.1716515176239235,NA,4.4973050844942986,0.6913524055090832,0.10079190332948212,2.0692026624089763,1.6359581132467569,506746,77900,11357,233153,184336,15.4,2.1999999999999997,46,36.4,NA,9.962574535664652,4.553049722683517,NA,NA,682.29,11267.770153,-0.4955301284790039,-2.0343286991119385,-0.9839048981666564,-0.4270464479923248,-0.6648887395858765,-0.8312121033668518,-0.9441588576700954,Low income,Sub-Saharan Africa,211
Mali,MLI,2012,Quintile 5 (richest),64.23973846435547,45.16239547729492,18.477,0.225,1.1716515176239235,NA,4.4973050844942986,0.6913524055090832,0.10079190332948212,2.0692026624089763,1.6359581132467569,506746,77900,11357,233153,184336,15.4,2.1999999999999997,46,36.4,NA,9.962574535664652,4.553049722683517,NA,NA,682.29,11267.770153,-0.4955301284790039,-2.0343286991119385,-0.9839048981666564,-0.4270464479923248,-0.6648887395858765,-0.8312121033668518,-0.9441588576700954,Low income,Sub-Saharan Africa,211
Mali,MLI,2015,Quintile 1 (poorest),22.737876892089844,39.29099655151367,19.606,0.241,1.0286487918768552,NA,4.252277918147872,1.1378762425595252,0.10148980676816496,1.6845094987879086,1.328402370032273,557251,149116,13300,220751,174084,26.8,2.4,39.6,31.3,NA,11.249038612432935,4.66501598986562,NA,47.2,723.5,13104.764334,-0.19771526753902435,-1.6856639385223389,-0.9293195605278016,-0.6135011911392212,-0.7314965128898621,-0.6806338429450989,-0.8449918838605811,Low income,Sub-Saharan Africa,211
Mali,MLI,2015,Quintile 2,32.781494140625,39.29099655151367,19.606,0.241,1.0286487918768552,NA,4.252277918147872,1.1378762425595252,0.10148980676816496,1.6845094987879086,1.328402370032273,557251,149116,13300,220751,174084,26.8,2.4,39.6,31.3,NA,11.249038612432935,4.66501598986562,NA,47.2,723.5,13104.764334,-0.19771526753902435,-1.6856639385223389,-0.9293195605278016,-0.6135011911392212,-0.7314965128898621,-0.6806338429450989,-0.8449918838605811,Low income,Sub-Saharan Africa,211
Mali,MLI,2015,Quintile 3,36.41598892211914,39.29099655151367,19.606,0.241,1.0286487918768552,NA,4.252277918147872,1.1378762425595252,0.10148980676816496,1.6845094987879086,1.328402370032273,557251,149116,13300,220751,174084,26.8,2.4,39.6,31.3,NA,11.249038612432935,4.66501598986562,NA,47.2,723.5,13104.764334,-0.19771526753902435,-1.6856639385223389,-0.9293195605278016,-0.6135011911392212,-0.7314965128898621,-0.6806338429450989,-0.8449918838605811,Low income,Sub-Saharan Africa,211
Mali,MLI,2015,Quintile 4,44.17864227294922,39.29099655151367,19.606,0.241,1.0286487918768552,NA,4.252277918147872,1.1378762425595252,0.10148980676816496,1.6845094987879086,1.328402370032273,557251,149116,13300,220751,174084,26.8,2.4,39.6,31.3,NA,11.249038612432935,4.66501598986562,NA,47.2,723.5,13104.764334,-0.19771526753902435,-1.6856639385223389,-0.9293195605278016,-0.6135011911392212,-0.7314965128898621,-0.6806338429450989,-0.8449918838605811,Low income,Sub-Saharan Africa,211
Mali,MLI,2015,Quintile 5 (richest),59.28074645996094,39.29099655151367,19.606,0.241,1.0286487918768552,NA,4.252277918147872,1.1378762425595252,0.10148980676816496,1.6845094987879086,1.328402370032273,557251,149116,13300,220751,174084,26.8,2.4,39.6,31.3,NA,11.249038612432935,4.66501598986562,NA,47.2,723.5,13104.764334,-0.19771526753902435,-1.6856639385223389,-0.9293195605278016,-0.6135011911392212,-0.7314965128898621,-0.6806338429450989,-0.8449918838605811,Low income,Sub-Saharan Africa,211
Mali,MLI,2018,Quintile 1 (poorest),38.915531158447266,49.29620742797851,20.977,0.259,0.9361936595981646,NA,4.2415525985131195,1.361276963315407,0.07982484351038403,1.4803868186434526,1.3200705085640585,649000,208289,12214,226514,201984,32.1,1.9,34.9,31.1,NA,11.608652369157078,4.56729725574718,36.1,43.8,767.57,15301.00087,-0.3341906666755676,-2.0887231826782227,-1.0003201961517334,-0.5852904319763184,-0.7990251183509827,-0.6906903982162476,-0.9569490786874152,Low income,Sub-Saharan Africa,211
Mali,MLI,2018,Quintile 2,42.210968017578125,49.29620742797851,20.977,0.259,0.9361936595981646,NA,4.2415525985131195,1.361276963315407,0.07982484351038403,1.4803868186434526,1.3200705085640585,649000,208289,12214,226514,201984,32.1,1.9,34.9,31.1,NA,11.608652369157078,4.56729725574718,36.1,43.8,767.57,15301.00087,-0.3341906666755676,-2.0887231826782227,-1.0003201961517334,-0.5852904319763184,-0.7990251183509827,-0.6906903982162476,-0.9569490786874152,Low income,Sub-Saharan Africa,211
Mali,MLI,2018,Quintile 3,45.136817932128906,49.29620742797851,20.977,0.259,0.9361936595981646,NA,4.2415525985131195,1.361276963315407,0.07982484351038403,1.4803868186434526,1.3200705085640585,649000,208289,12214,226514,201984,32.1,1.9,34.9,31.1,NA,11.608652369157078,4.56729725574718,36.1,43.8,767.57,15301.00087,-0.3341906666755676,-2.0887231826782227,-1.0003201961517334,-0.5852904319763184,-0.7990251183509827,-0.6906903982162476,-0.9569490786874152,Low income,Sub-Saharan Africa,211
Mali,MLI,2018,Quintile 4,56.07563781738281,49.29620742797851,20.977,0.259,0.9361936595981646,NA,4.2415525985131195,1.361276963315407,0.07982484351038403,1.4803868186434526,1.3200705085640585,649000,208289,12214,226514,201984,32.1,1.9,34.9,31.1,NA,11.608652369157078,4.56729725574718,36.1,43.8,767.57,15301.00087,-0.3341906666755676,-2.0887231826782227,-1.0003201961517334,-0.5852904319763184,-0.7990251183509827,-0.6906903982162476,-0.9569490786874152,Low income,Sub-Saharan Africa,211
Mali,MLI,2018,Quintile 5 (richest),64.24915313720703,49.29620742797851,20.977,0.259,0.9361936595981646,NA,4.2415525985131195,1.361276963315407,0.07982484351038403,1.4803868186434526,1.3200705085640585,649000,208289,12214,226514,201984,32.1,1.9,34.9,31.1,NA,11.608652369157078,4.56729725574718,36.1,43.8,767.57,15301.00087,-0.3341906666755676,-2.0887231826782227,-1.0003201961517334,-0.5852904319763184,-0.7990251183509827,-0.6906903982162476,-0.9569490786874152,Low income,Sub-Saharan Africa,211
Mauritania,MRT,2007,Quintile 1 (poorest),NA,NA,21.219,0.406,0.1721556322024438,NA,3.825882889464639,0.9315964459381584,0.14643360404248223,2.33658986512577,0.41124229748671687,185032,45055,7082,113005,19889,24.4,3.8,61,10.8,NA,7.99802066925622,15.28129864553176,NA,NA,1533.63,4836.321585,-0.6662735342979431,-0.27936801314353943,-0.9210150837898254,-0.4940438270568848,-0.7020902037620544,-0.5764709115028381,-0.6475229992972201,Lower middle income,Sub-Saharan Africa,212
Mauritania,MRT,2007,Quintile 2,NA,NA,21.219,0.406,0.1721556322024438,NA,3.825882889464639,0.9315964459381584,0.14643360404248223,2.33658986512577,0.41124229748671687,185032,45055,7082,113005,19889,24.4,3.8,61,10.8,NA,7.99802066925622,15.28129864553176,NA,NA,1533.63,4836.321585,-0.6662735342979431,-0.27936801314353943,-0.9210150837898254,-0.4940438270568848,-0.7020902037620544,-0.5764709115028381,-0.6475229992972201,Lower middle income,Sub-Saharan Africa,212
Mauritania,MRT,2007,Quintile 3,NA,NA,21.219,0.406,0.1721556322024438,NA,3.825882889464639,0.9315964459381584,0.14643360404248223,2.33658986512577,0.41124229748671687,185032,45055,7082,113005,19889,24.4,3.8,61,10.8,NA,7.99802066925622,15.28129864553176,NA,NA,1533.63,4836.321585,-0.6662735342979431,-0.27936801314353943,-0.9210150837898254,-0.4940438270568848,-0.7020902037620544,-0.5764709115028381,-0.6475229992972201,Lower middle income,Sub-Saharan Africa,212
Mauritania,MRT,2007,Quintile 4,NA,NA,21.219,0.406,0.1721556322024438,NA,3.825882889464639,0.9315964459381584,0.14643360404248223,2.33658986512577,0.41124229748671687,185032,45055,7082,113005,19889,24.4,3.8,61,10.8,NA,7.99802066925622,15.28129864553176,NA,NA,1533.63,4836.321585,-0.6662735342979431,-0.27936801314353943,-0.9210150837898254,-0.4940438270568848,-0.7020902037620544,-0.5764709115028381,-0.6475229992972201,Lower middle income,Sub-Saharan Africa,212
Mauritania,MRT,2007,Quintile 5 (richest),NA,NA,21.219,0.406,0.1721556322024438,NA,3.825882889464639,0.9315964459381584,0.14643360404248223,2.33658986512577,0.41124229748671687,185032,45055,7082,113005,19889,24.4,3.8,61,10.8,NA,7.99802066925622,15.28129864553176,NA,NA,1533.63,4836.321585,-0.6662735342979431,-0.27936801314353943,-0.9210150837898254,-0.4940438270568848,-0.7020902037620544,-0.5764709115028381,-0.6475229992972201,Lower middle income,Sub-Saharan Africa,212
