Country Name,Country Code,Series Name,Series Code,1960 [YR1960],1961 [YR1961],1962 [YR1962],1963 [YR1963],1964 [YR1964],1965 [YR1965],1966 [YR1966],1967 [YR1967],1968 [YR1968],1969 [YR1969],1970 [YR1970],1971 [YR1971],1972 [YR1972],1973 [YR1973],1974 [YR1974],1975 [YR1975],1976 [YR1976],1977 [YR1977],1978 [YR1978],1979 [YR1979],1980 [YR1980],1981 [YR1981],1982 [YR1982],1983 [YR1983],1984 [YR1984],1985 [YR1985],1986 [YR1986],1987 [YR1987],1988 [YR1988],1989 [YR1989],1990 [YR1990],1991 [YR1991],1992 [YR1992],1993 [YR1993],1994 [YR1994],1995 [YR1995],1996 [YR1996],1997 [YR1997],1998 [YR1998],1999 [YR1999],2000 [YR2000],2001 [YR2001],2002 [YR2002],2003 [YR2003],2004 [YR2004],2005 [YR2005],2006 [YR2006],2007 [YR2007],2008 [YR2008],2009 [YR2009],2010 [YR2010],2011 [YR2011],2012 [YR2012],2013 [YR2013],2014 [YR2014],2015 [YR2015],2016 [YR2016],2017 [YR2017],2018 [YR2018],2019 [YR2019],2020 [YR2020],2021 [YR2021],2022 [YR2022]
Sao Tome and Principe,STP,Gini index,SI.POV.GINI,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,32.1,..,..,..,..,..,..,..,..,..,30.8,..,..,..,..,..,..,40.7,..,..,..,..,..
Sao Tome and Principe,STP,Poverty headcount ratio at national poverty lines (% of population),SI.POV.NAHC,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,66.7,..,..,..,..,..
Sao Tome and Principe,STP,GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,1068.80112354563,1078.29892186039,1137.92921346151,1148.78886917574,1194.60447413272,1268.77644729879,1283.08063198051,1330.42284176509,1331.15351343926,1388.70545774701,1419.34527550133,1434.03359555476,1473.34465607284,1540.11957091367,1571.4985399244,1608.88567800348,1643.47264158121,1665.39571641412,1676.39631287316,1695.17128277048,1692.43530980748,..
Sao Tome and Principe,STP,GDP (constant 2015 US$),NY.GDP.MKTP.KD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,156320714.727537,161573388.750482,174970271.720268,181160558.302407,193143651.377778,210267976.728592,217924829.93873,231498896.158493,237115713.041909,252936034.663125,264060672.435369,272357396.602142,285470840.526705,304168994.896737,316066072.343754,329229494.061209,341901474.463989,351971392.289827,359752972.346268,370633944.436221,377594164.665218,..
Saudi Arabia,SAU,Gini index,SI.POV.GINI,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Saudi Arabia,SAU,Poverty headcount ratio at national poverty lines (% of population),SI.POV.NAHC,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Saudi Arabia,SAU,GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,..,..,..,..,..,..,..,..,13207.6384566043,13429.4001040994,20393.5037633498,23460.6573016905,27435.2519759985,32314.8266172044,35577.7007525003,30702.439164828,34338.9802280614,34944.8413693261,31483.4141336581,33520.3368629573,33710.032903656,32734.9797720087,24737.583719196,19803.5403876876,18014.8777507231,15519.3648561002,17360.8310902472,15511.6954560829,16801.1906951006,16020.3738531544,17703.1587872854,19565.9911815839,19607.9075281017,18728.0861876532,18298.4596817856,17831.1638558287,17809.8111281704,17529.4670507082,17566.0170151184,16472.8081645874,16965.2563284795,16351.1815909076,15512.694346056,16863.4931630063,17812.4273783634,18238.0962232079,18019.0040326445,17644.7398199317,18038.7360334146,17018.2093272281,17311.7437115262,18575.6364488248,19154.8135806169,19258.8577498902,19562.6943795823,19977.7946924217,19906.4823881745,19309.9577248811,19329.0706279164,18955.5463509722,18085.5415738719,18695.941727851,..
Saudi Arabia,SAU,GDP (constant 2015 US$),NY.GDP.MKTP.KD,..,..,..,..,..,..,..,..,74023292756.3925,78492735192.6448,124526629138.233,150069801214.117,184481767452.128,229071985701.321,266245937047.541,242473864211.553,285685068990.25,305949739108.71,289980000816.563,324543968547.827,342888678786.447,349551021086.24,277089484826.607,232612781464.586,221769648482.269,200048415239.522,234082144519.853,218556655613.726,247207931548.362,245964436392.344,283334860741.87,325857417351.664,338851112760.761,334230059752.592,336097470562.068,336810304216.318,345693420744.904,349509122666.098,359621688623.373,346088098783.205,365556994559.716,361131035682.893,350950121958.979,390404150102.305,421474236640.777,444966578891.571,457374036890.092,465822331088.505,494935168222.616,484743219780.272,509171776909.606,560072992908.511,590380910431.968,606316950593.201,628462590303.711,654269739552.019,665200390233.484,660267740301.703,676867966014.77,679127221024.061,651027175187.614,672126508709.167,..
Senegal,SEN,Gini index,SI.POV.GINI,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,54.1,..,..,41.4,..,..,..,..,..,..,41.2,..,..,..,39.2,..,..,..,..,..,40.3,..,..,..,..,..,..,38.1,..,..,..,..
Senegal,SEN,Poverty headcount ratio at national poverty lines (% of population),SI.POV.NAHC,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,55.2,..,..,..,48.3,..,..,..,..,..,46.7,..,..,..,..,..,..,..,..,..,..,..
Senegal,SEN,GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,1174.81917072081,1176.24129179383,1141.93095777598,1130.91436554606,1142.09627404189,1124.69451956661,1123.92937602956,1078.0409435851,1112.52301566532,1009.40534678104,1063.99668775986,1031.59240333308,1065.50496232464,976.799105655805,988.947019828219,1034.71338875034,1098.02545341303,1042.9806872061,978.708552684871,1022.53357167518,1037.32389467641,1063.43651789965,1118.73001900807,1027.59053252629,1039.41714467251,1045.9076866602,1048.04621615418,1081.546840434,1041.98290975919,1052.58292839754,1015.03710328497,1012.70273748791,997.736642189794,983.912586015217,957.688029800641,984.824076562309,980.774518275035,987.407910705527,1021.94189297686,1061.28315326283,1076.89230085831,1096.89541788741,1071.45844704655,1103.90288320866,1126.63550862486,1145.70763231388,1142.29495236558,1144.06781901562,1155.55092706414,1155.99205475841,1163.22758436058,1147.09295665703,1160.91753477583,1157.11512593136,1196.16430367134,1238.12639559545,1281.710181532,1339.56799664854,1384.64206999598,1409.97081603748,1390.81952495616,1436.65361378016,..
Senegal,SEN,GDP (constant 2015 US$),NY.GDP.MKTP.KD,3845391088.76243,3960500881.25574,3955105278.60008,4028847368.91249,4185324863.75765,4241081321.77621,4363087094.17048,4309866469.08962,4580990408.16144,4280745749.54448,4647265148.983,4640738091.11265,4936966098.69302,4661323427.35462,4857135161.07173,5223152478.7674,5689083989.09634,5536451252.9541,5317543776.16126,5689861473.7137,5916759605.80404,6223261342.4078,6721768496.36792,6342159290.34516,6591776687.50126,6820055481.94362,7033317631.29587,7473312375.26398,7412287138.2477,7706835367.79485,7649320625.3926,7852789697.57237,7956464821.4555,8064689690.81561,8060857273.76791,8501672094.08199,8673403932.72737,8937561212.6596,9464741412.29439,10059440290.3236,10450471955.6194,10900976279.1413,10908464876.4585,11518679050.4523,12053525176.4053,12573060862.3476,12866110116.6401,13229850386.2124,13719774112.9167,14097356631.5485,14575382382.5758,14769831258.7611,15361066946.9254,15731635064.1982,16710783740.8942,17774766636.0459,18906963176.6031,20304894402.6232,21565674237.7591,22560634243.807,22859676610.5224,24246000776.7559,..
Serbia,SRB,Gini index,SI.POV.GINI,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,39.9,39.5,40.5,40.5,38.8,36.2,35,34.5,35,..,..
Serbia,SRB,Poverty headcount ratio at national poverty lines (% of population),SI.POV.NAHC,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,14,..,14.6,..,9,6.6,6.1,6.9,9.2,..,24.5,25,26.7,25.9,25.7,24.3,23.2,21.7,21.2,..,..
Serbia,SRB,GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,2781.24698734754,2958.40080537226,3180.51405384143,3299.26023651515,2999.1693072422,3193.25973660886,3418.79032584137,3640.27586327469,3808.09497743357,4161.59615958364,4404.96088743932,4648.1980879545,4967.6208568509,5270.95953420453,5147.57015594012,5206.08795679218,5354.20165931556,5343.58005298839,5524.96913472342,5462.73603006633,5588.98072768556,5805.89939594274,5959.52267314354,6261.52713908381,6567.90956383791,6552.0858960946,7113.57687910123,..
Serbia,SRB,GDP (constant 2015 US$),NY.GDP.MKTP.KD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,21208001183.6995,22536487904.76,24160778190.5205,24967960158.5863,22614939243.4984,24001645048.2211,25652664150.9989,27289408095.1077,28486801015.3348,31058645509.5698,32776296417.471,34450440854.5428,36668885796.8926,38742722729.4199,37684367630.5975,37959857147.321,38732824869.453,38468844257.1275,39581608177.0844,38952454430.3262,39655958842.5478,40979907436.1694,41840962435.9212,43721764447.4752,45615675379.6018,45203666159.9796,48616503417.8404,..
Seychelles,SYC,Gini index,SI.POV.GINI,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,46.8,..,..,..,..,32.1,..,..,..,..
Seychelles,SYC,Poverty headcount ratio at national poverty lines (% of population),SI.POV.NAHC,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,39.3,..,..,..,..,25.3,..,..,..,..
Seychelles,SYC,GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,3230.77311932555,2987.84486048328,3154.28254213474,3386.78465908089,3498.50854334047,3375.56154446917,3749.98909067497,3677.39531487846,3860.55996770139,3769.80566004856,4009.69152203521,4552.29942941775,4724.24901786975,5073.84029373997,5047.23647888762,5088.59817633406,5798.37645264952,5326.58057809946,6415.4471856688,7365.20505753705,6988.19205346293,6336.57145789999,6228.97946863554,6129.93387056399,6368.64836747268,7020.04224099786,6964.08119394096,6968.59363049384,7317.32403728139,8088.31069466096,8611.79958640541,8732.43116236576,9314.95513692014,9688.17414448357,9357.97821071288,9145.27037425854,9455.24196945607,10462.7374909702,11122.3047556977,11110.1329155579,11178.1485851605,10914.7228281999,10714.4585553433,10198.4312017673,9944.48945773079,10789.9597698201,11561.8027104512,12701.6986983052,12154.1439933031,11972.7218276843,12336.3664367185,13663.8666124334,13701.0783273383,14259.8116887962,14672.1909192627,15157.5302874866,15756.7401303451,16267.201968886,16628.1304254762,16992.0323979001,15551.5577973275,16639.6821857226,..
Seychelles,SYC,GDP (constant 2015 US$),NY.GDP.MKTP.KD,134723239.075875,128145678.221268,138920911.720698,153001383.758638,162057912.744617,160339173.362285,182620718.726781,183542477.560899,197405873.388443,197405873.388443,214919465.581087,248988017.292004,264694948.222224,288660921.991455,292421739.877312,301713163.071199,350824968.891107,329108107.598453,398720042.589316,461695244.236767,442080017.494119,405762353.306626,401227254.513221,394369295.562734,412159816.397729,458015635.971665,457205858.544612,477341695.095197,503102614.183282,559444185.817615,598580353.852281,615103718.645882,659154170.35388,699999646.461372,694408773.12595,688675440.263165,722541225.579924,808968400.064324,876949240.767744,893365787.740011,906894372.862655,886297323.095489,897046613.629009,844236333.3135,820171768.026347,894034486.607757,978128509.304173,1080063545.41299,1056875745.08166,1045194670.11319,1107435615.02422,1194782160.45779,1209846319.53895,1282655801.59553,1340436690.19292,1416001321.92671,1491800885.32068,1559097438.30394,1608971156.22993,1658847162.845,1531237483.84046,1651621574.39045,..
Sierra Leone,SLE,Gini index,SI.POV.GINI,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,40.2,..,..,..,..,..,..,..,34,..,..,..,..,..,..,35.7,..,..,..,..
Sierra Leone,SLE,Poverty headcount ratio at national poverty lines (% of population),SI.POV.NAHC,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,62.4,..,..,..,..,..,..,56.8,..,..,..,..
Sierra Leone,SLE,GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,500.516706984859,500.917943073977,514.467808519263,513.761164075833,537.92493273849,565.594570040158,564.205703865181,553.498685027362,553.69669150924,589.317544262398,627.758437822456,637.170733042002,630.824320181872,632.85025273919,642.656168498865,641.180748968778,626.623585133997,615.190373966468,617.7305961327,632.908859342708,650.273736781171,655.45768480909,672.691220048079,644.48227758197,656.133093400662,607.504407058709,600.050196664887,626.336524700447,566.445675926207,556.457660618953,552.997882095452,559.180713438379,460.928870222915,467.903837179998,456.743685935953,419.311683557993,424.386673762225,394.216730332287,397.200691252199,387.149157675663,403.094100108211,356.294869269385,425.618166700324,446.928154673672,460.709805742388,468.757507891223,477.92478919736,505.185712874113,519.195873764162,521.285792439203,534.06743600977,552.708097041928,620.095122669919,729.607647624546,744.070037978329,576.740231738962,597.042907189143,607.194187735271,613.549461680858,630.896017541675,604.417302213392,615.277952955416,..
Sierra Leone,SLE,GDP (constant 2015 US$),NY.GDP.MKTP.KD,1151844102.95132,1172681464.40248,1225932543.46987,1246769904.92103,1330119450.23341,1425624098.97354,1449859708.6277,1450385740.25096,1479682427.48855,1605831965.67815,1744262601.72065,1804717286.9023,1820963977.25844,1862056182.69286,1927224952.30964,1959394509.66567,1950593373.09097,1951503828.34456,1998463492.69063,2088619488.91444,2189781852.31465,2252878852.1188,2360606011.31906,2310967149.93193,2405555827.2773,2277788566.40966,2305943101.61684,2472692044.08653,2297625447.37702,2314398113.11291,2391930403.24108,2448187664.97379,1982715956.56931,2009969366.43191,1970827537.8604,1813166197.14561,1844965893.91369,1736535735.18217,1767533146.055,1732548617.22646,1847810362.20075,1730558384.34885,2187725471.6925,2391470991.34043,2549258928.69872,2664105482.35345,2776635014.2343,3000380294.03056,3162349379.67518,3263166697.5142,3437630797.22922,3654718730.25859,4209569688.52042,5081614391.02665,5313171991.3514,4218723875.1379,4474187603.74251,4661772843.95975,4823284725.67196,5076711739.04284,4976753933.906,5181034757.05245,..
Singapore,SGP,Gini index,SI.POV.GINI,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Singapore,SGP,Poverty headcount ratio at national poverty lines (% of population),SI.POV.NAHC,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Singapore,SGP,GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,3612.01933285887,3777.46332480896,3951.8323305966,4240.06976350269,4004.53161246485,4214.58592513412,4529.60839720908,4984.87482262792,5562.42122476083,6237.36435770428,6997.32626962034,7723.00494793657,8590.76486373216,9325.7356937944,9732.90404712655,9974.40229390999,10572.7591606273,11141.7824006516,11863.9097026065,12834.3934718975,13954.1439148362,14737.568575321,15106.5254655432,16187.2088641914,17280.6846164895,17149.6273525565,17396.3444738009,18987.0979642684,20596.3496656706,22032.2977682444,23273.1232947742,24133.1541695357,24973.8852642505,27140.4459533646,29220.8041465227,30380.4515566171,31349.8872510176,32835.848942037,31043.6726823341,32557.6390228291,34890.7155939131,33598.4800400363,34599.4559094697,36710.4640517689,39857.3603937848,41799.2481665352,44160.2131972243,46179.6536839625,44602.3909860585,43332.6626307761,48752.9380740728,50714.4548377272,51680.2924786205,53299.9420690388,54682.9280074351,55646.6187469505,56885.7187229482,59484.685464386,61373.6484785038,61340.1661723862,58982.4609149611,66176.3870010699,..
Singapore,SGP,GDP (constant 2015 US$),NY.GDP.MKTP.KD,5946828629.61885,6430753564.15478,6916496945.01018,7610925225.48734,7374745417.51527,7952502182.13558,8762074483.56124,9858088449.22897,11191591504.2188,12739816700.611,14516002327.6113,16317937154.4952,18490762292.6971,20451338376.4911,21702429444.2828,22568082630.2007,24246508583.0666,25907986616.2351,27922897876.0547,30590776840.2677,33684535932.4993,37327829502.4731,39978906022.6942,43398894384.6378,47214649403.5496,46920643002.6185,47550698283.3867,52685190573.1743,58619435554.2624,64574483561.2453,70916278731.4518,75659441373.2906,80683081175.4437,89929080593.5409,99907331975.5601,107076083794.006,115076156531.859,124646130346.232,121915114925.807,128886674425.371,140535859761.42,139030913587.431,144485597905.15,151057171952.284,166072228687.809,178305644457.376,194365216758.801,211899912714.577,215848632528.368,216124818155.368,247505600814.664,262887910968.868,274548297934.245,287775021821.356,299100523712.54,308004146057.608,318974323537.969,333843104451.557,346066118708.176,349857870235.671,335362889147.512,360897294151.877,..
Sint Maarten (Dutch part),SXM,Gini index,SI.POV.GINI,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Sint Maarten (Dutch part),SXM,Poverty headcount ratio at national poverty lines (% of population),SI.POV.NAHC,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Sint Maarten (Dutch part),SXM,GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,32365.115947802,33579.2962311146,35776.3142301702,35011.9665781856,33563.6000709384,33118.7555918907,32274.8905524359,31507.8689258878,29237.8460926268,27093.797137995,..,..,..,..
Sint Maarten (Dutch part),SXM,GDP (constant 2015 US$),NY.GDP.MKTP.KD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,1108116839.82084,1143576512.44684,1196181066.28574,1212814522.26835,1228662707.79684,1248080304.4804,1253072625.69832,1259338013.09881,1186296367.36224,1108000833.9583,..,..,..,..
Slovak Republic,SVK,Gini index,SI.POV.GINI,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,27.1,29.3,25.8,24.7,26,27.2,27.3,26.5,26.1,28.1,26.1,26.5,25.2,23.2,25,23.2,..,..,..
Slovak Republic,SVK,Poverty headcount ratio at national poverty lines (% of population),SI.POV.NAHC,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,13.3,11.6,10.6,10.9,11,12,13,13.2,12.8,12.6,12.3,12.7,12.4,12.2,11.9,11.4,12.3,..,..
Slovak Republic,SVK,GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,6654.90412722313,6755.5989457269,7146.60268298447,7542.11102831392,8024.38753090397,8484.2207773607,8818.21082633927,8799.88587594508,8914.59898415289,9221.521860824,9640.86530132502,10177.7214189548,10717.1731711207,11425.9001472696,12395.7521809663,13734.4555495321,14487.7065317766,13679.0844080915,14584.2606782101,14954.577975505,15126.0352987762,15205.3955780546,15600.3671671802,16390.8821748507,16687.9844571492,17151.652477668,17818.2341072167,18242.4950003779,17611.7568566409,18181.1969542578,..
Slovak Republic,SVK,GDP (constant 2015 US$),NY.GDP.MKTP.KD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,35304372873.3847,35975624843.6742,38208103468.723,40440791791.7082,43117931007.4457,45673029352.7789,47534706550.7551,47484360184.3172,48038277837.8844,49601339626.9648,51838084329.0781,54688703651.855,57575655083.7484,61389156292.5511,66603045838.9495,73817506954.537,77932749070.0484,73681102330.2507,78629991379.8007,80730554469.7187,81795230834.9206,82312781984.4718,84532913950.0738,88900883130.8374,90629072613.9167,93291817009.4113,97051840806.3988,99497249378.8261,96139533846.4664,99037470565.4898,..
Slovenia,SVN,Gini index,SI.POV.GINI,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,24.8,24.6,24.4,24.4,23.7,24.8,24.9,24.9,25.6,26.2,25.7,25.4,24.8,24.2,24.6,24.4,24,..,..
Slovenia,SVN,Poverty headcount ratio at national poverty lines (% of population),SI.POV.NAHC,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,12.2,11.6,11.5,12.3,11.3,12.7,13.6,13.5,14.5,14.5,14.3,13.9,13.3,13.3,12,12.4,11.7,..,..
Slovenia,SVN,GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,13276.0730865709,13709.8774257127,14421.5753234248,14927.0344967417,15711.81638306,16240.6568860495,16736.6666048821,17301.9338072883,17803.3779818988,18567.5622059245,19239.3999078218,20280.1519045957,21574.7534360106,22296.7049968231,20428.1698595221,20612.5895305308,20746.988405299,20157.0052544663,19922.474290455,20453.8333877187,20890.1664304173,21541.176421949,22563.7589398118,23483.529124564,24125.3920363107,22928.7627401934,24744.841297261,..
Slovenia,SVN,GDP (constant 2015 US$),NY.GDP.MKTP.KD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,26417686104.9211,27263846125.3402,28640614043.0074,29579844442.7437,31157238919.3453,32301448497.0859,33340444076.9215,34509226036.6508,35530788949.9488,37079644535.9777,38487919291.2,40699587892.4722,43540484553.7887,45068686557.3586,41666704789.2015,42226600498.2234,42590309918.8992,41466164772.2726,41039360682.0457,42175395368.8082,43107506024.3254,44483434040.7344,46625480708.1199,48702350150.2586,50383106847.7508,48205866431.4746,52164080297.0887,..
Solomon Islands,SLB,Gini index,SI.POV.GINI,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,46.1,..,..,..,..,..,..,37.1,..,..,..,..,..,..,..,..,..,..
Solomon Islands,SLB,Poverty headcount ratio at national poverty lines (% of population),SI.POV.NAHC,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,22.7,..,..,..,..,..,..,12.7,..,..,..,..,..,..,..,..,..,..
Solomon Islands,SLB,GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,2253.86348970842,2138.68454576912,2032.19505967386,2040.36641959374,1975.42457203947,1849.71877914894,1785.63170922731,1875.0854828964,1840.68812946464,1861.65809306079,1846.2059823014,1899.66113439802,2078.89097833779,2099.94865984153,2205.15764228482,2358.49763066725,2328.93124375499,2243.82176294116,2211.01724977068,2142.10449509028,1790.37126073928,1608.93899491155,1527.92813616001,1590.70346056214,1674.54883785955,1757.88719898374,1790.03107710814,1814.04708175022,1884.48338848234,1895.00717038573,2030.65765390068,2129.02915296147,2127.57708722924,2182.87385479346,2153.33251937854,2134.80245126853,2197.98512308263,2210.90843754095,2217.81419640139,2203.98033155881,2079.53741627946,2026.48245906934,..
Solomon Islands,SLB,GDP (constant 2015 US$),NY.GDP.MKTP.KD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,526655773.913188,517191667.649709,508556813.683382,528342682.521701,529241923.368812,512664357.391362,511631696.749772,554717788.918139,561652850.319804,585603169.753202,598486439.488626,634395635.154489,714963869.70602,743562421.168648,803790986.40103,884882367.552415,899128156.345247,890909430.975788,902415635.407655,898032325.372205,769820253.950153,708568688.66407,688728886.655488,733657887.26663,790027023.469566,848155963.088867,883255034.37747,915402624.345713,972395312.940274,1000247319.76621,1097355212.222,1178888151.60698,1207959549.77654,1271229332.44679,1286347013.76376,1307908069.79418,1380558851.77845,1423015841.28823,1462091791.16342,1487671295.93988,1437357546.29561,1434447635.13469,..
Somalia,SOM,Gini index,SI.POV.GINI,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Somalia,SOM,Poverty headcount ratio at national poverty lines (% of population),SI.POV.NAHC,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Somalia,SOM,GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,334.70755955902,348.413463059301,387.607994416701,405.11158019616,398.691820034631,413.503861987947,428.483115760689,424.392316823319,427.8996711934,..
Somalia,SOM,GDP (constant 2015 US$),NY.GDP.MKTP.KD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,4301823888.61892,4637116657.02006,5335000000,5790197833.67194,5926243323.88698,6372546886.45928,6847717217.9063,7018182533.58429,7302356498.62434,..
